IPRAB.FR,I,14-11-2021,04:00:32.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOCAL.FR,E,14-11-2021,04:00:34.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IJARI.FR,I,14-11-2021,04:00:38.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FATL.FR,E,14-11-2021,04:00:39.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3H213.ETR,E,14-11-2021,04:00:42.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3H220.ETR,E,14-11-2021,04:00:49.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2QH97.ETR,E,14-11-2021,04:00:49.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DE000A3GMKD7.NL,E,14-11-2021,04:00:57.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3H218.ETR,E,14-11-2021,04:01:08.110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2QG35.ETR,E,14-11-2021,04:01:08.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMVLD.FR,I,14-11-2021,04:01:12.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IIDSE.FR,I,14-11-2021,04:01:12.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3H222.ETR,E,14-11-2021,04:01:19.020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERF.FR,E,14-11-2021,04:01:23.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSC2.NL,E,14-11-2021,04:01:23.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSC2S.NL,E,14-11-2021,04:01:23.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSCW1.NL,E,14-11-2021,04:01:23.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSCW2.NL,E,14-11-2021,04:01:23.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSCW3.NL,E,14-11-2021,04:01:23.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLCSA.FR,E,14-11-2021,04:01:25.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLCSB.FR,E,14-11-2021,04:01:25.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISADH.FR,I,14-11-2021,04:01:28.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGOVA.FR,I,14-11-2021,04:01:30.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALCHI.FR,E,14-11-2021,04:01:33.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IEDRI.FR,I,14-11-2021,04:01:34.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2QJVE.ETR,E,14-11-2021,04:01:43.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VVY.NL,E,14-11-2021,04:01:51.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2QJV6.ETR,E,14-11-2021,04:01:51.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2MX.FR,E,14-11-2021,04:01:51.179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALWF.FR,E,14-11-2021,04:01:54.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2MXBS.FR,E,14-11-2021,04:02:00.109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALIMO.FR,E,14-11-2021,04:02:01.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDECD.FR,I,14-11-2021,04:02:02.993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IHSTE.FR,I,14-11-2021,04:02:11.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAF301.ETR,E,14-11-2021,04:02:13.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWESG.FR,I,14-11-2021,04:02:13.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IPABU.FR,I,14-11-2021,04:02:13.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGPAB.FR,I,14-11-2021,04:02:13.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IEESG.FR,I,14-11-2021,04:02:13.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECC3D.FR,I,14-11-2021,04:02:16.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3H233.ETR,E,14-11-2021,04:02:19.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMWSH.FR,I,14-11-2021,04:02:32.080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLHPI.FR,E,14-11-2021,04:02:34.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACNV.FR,E,14-11-2021,04:02:49.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDANV.FR,E,14-11-2021,04:02:49.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STLA.FR,E,14-11-2021,04:02:56.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2QL01.ETR,E,14-11-2021,04:02:56.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAKB2.FR,E,14-11-2021,04:02:56.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EZWTR.NL,I,14-11-2021,04:02:56.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EZWTP.NL,I,14-11-2021,04:02:56.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EZWTN.NL,I,14-11-2021,04:02:56.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EZWTG.NL,I,14-11-2021,04:02:56.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DE000A3GN5J9.NL,E,14-11-2021,04:03:04.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELTC.FR,E,14-11-2021,04:03:04.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I2AAP.FR,I,14-11-2021,04:03:13.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I2AMD.FR,I,14-11-2021,04:03:13.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I2AMZ.FR,I,14-11-2021,04:03:13.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I2BA.FR,I,14-11-2021,04:03:13.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I2CIT.FR,I,14-11-2021,04:03:13.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I2CRM.FR,I,14-11-2021,04:03:13.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I2FB.FR,I,14-11-2021,04:03:13.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I2GOO.FR,I,14-11-2021,04:03:13.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I2GS.FR,I,14-11-2021,04:03:13.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I2JPM.FR,I,14-11-2021,04:03:13.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I2MSF.FR,I,14-11-2021,04:03:13.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I2MU.FR,I,14-11-2021,04:03:13.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I2NFL.FR,I,14-11-2021,04:03:13.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I2NVD.FR,I,14-11-2021,04:03:13.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I2TSL.FR,I,14-11-2021,04:03:13.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I2TWT.FR,I,14-11-2021,04:03:13.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I2UBR.FR,I,14-11-2021,04:03:13.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I2VIS.FR,I,14-11-2021,04:03:13.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I3AAP.FR,I,14-11-2021,04:03:13.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I3AMZ.FR,I,14-11-2021,04:03:13.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I3CRM.FR,I,14-11-2021,04:03:13.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I3FB.FR,I,14-11-2021,04:03:13.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I3GOO.FR,I,14-11-2021,04:03:13.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I3MSF.FR,I,14-11-2021,04:03:13.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I3NFL.FR,I,14-11-2021,04:03:13.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I3NVD.FR,I,14-11-2021,04:03:13.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISAMD.FR,I,14-11-2021,04:03:13.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISAMZ.FR,I,14-11-2021,04:03:13.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISAPL.FR,I,14-11-2021,04:03:13.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISBAB.FR,I,14-11-2021,04:03:13.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISCRM.FR,I,14-11-2021,04:03:13.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISFB.FR,I,14-11-2021,04:03:13.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISGOO.FR,I,14-11-2021,04:03:13.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISMSF.FR,I,14-11-2021,04:03:13.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISMU.FR,I,14-11-2021,04:03:13.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISNFL.FR,I,14-11-2021,04:03:13.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISNVD.FR,I,14-11-2021,04:03:13.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISTSL.FR,I,14-11-2021,04:03:13.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISTWT.FR,I,14-11-2021,04:03:13.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISUBR.FR,I,14-11-2021,04:03:13.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2QMYN.ETR,E,14-11-2021,04:03:40.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2QM3K.ETR,E,14-11-2021,04:03:47.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INPST.NL,E,14-11-2021,04:03:47.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIS2.FR,I,14-11-2021,04:03:47.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IUBRS.FR,I,14-11-2021,04:03:47.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IUBR2.FR,I,14-11-2021,04:03:47.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITWT2.FR,I,14-11-2021,04:03:47.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITSLS.FR,I,14-11-2021,04:03:47.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITWTS.FR,I,14-11-2021,04:03:47.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITSL2.FR,I,14-11-2021,04:03:47.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INVDS.FR,I,14-11-2021,04:03:47.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INVD3.FR,I,14-11-2021,04:03:47.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFLS.FR,I,14-11-2021,04:03:47.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INVD2.FR,I,14-11-2021,04:03:47.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFL3.FR,I,14-11-2021,04:03:47.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFL2.FR,I,14-11-2021,04:03:47.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMUSE.FR,I,14-11-2021,04:03:47.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMU2.FR,I,14-11-2021,04:03:47.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMSFS.FR,I,14-11-2021,04:03:47.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMSF3.FR,I,14-11-2021,04:03:47.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMSF2.FR,I,14-11-2021,04:03:47.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IJPM2.FR,I,14-11-2021,04:03:47.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IJARH.FR,I,14-11-2021,04:03:47.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGS2.FR,I,14-11-2021,04:03:47.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGOOS.FR,I,14-11-2021,04:03:47.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGOO3.FR,I,14-11-2021,04:03:47.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGOO2.FR,I,14-11-2021,04:03:47.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IFBS.FR,I,14-11-2021,04:03:47.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IFB3.FR,I,14-11-2021,04:03:47.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IFB2.FR,I,14-11-2021,04:03:47.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICRM3.FR,I,14-11-2021,04:03:47.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICRMS.FR,I,14-11-2021,04:03:47.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICRM2.FR,I,14-11-2021,04:03:47.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICIT2.FR,I,14-11-2021,04:03:47.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBABS.FR,I,14-11-2021,04:03:47.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBAB2.FR,I,14-11-2021,04:03:47.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAPLS.FR,I,14-11-2021,04:03:47.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAMZS.FR,I,14-11-2021,04:03:47.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAMZ3.FR,I,14-11-2021,04:03:47.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAMZ2.FR,I,14-11-2021,04:03:47.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAMDS.FR,I,14-11-2021,04:03:47.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAMD2.FR,I,14-11-2021,04:03:47.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAAP2.FR,I,14-11-2021,04:03:47.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAAP3.FR,I,14-11-2021,04:03:47.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2QQMK.ETR,E,14-11-2021,04:03:49.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ILJPN.FR,I,14-11-2021,04:03:53.094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADOT.FR,E,14-11-2021,04:03:56.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH0593331561.NL,E,14-11-2021,04:03:56.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DE000A3GPSP7.NL,E,14-11-2021,04:03:58.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLUTG.NL,I,14-11-2021,04:03:58.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLUT.NL,I,14-11-2021,04:03:58.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALPHE.FR,E,14-11-2021,04:04:00.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3H3LB.ETR,E,14-11-2021,04:04:04.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALHRS.FR,E,14-11-2021,04:04:08.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2QN3E.ETR,E,14-11-2021,04:04:17.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3H3LL.ETR,E,14-11-2021,04:04:19.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALMDP.FR,E,14-11-2021,04:04:20.130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3H3L4.ETR,E,14-11-2021,04:04:27.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESG.NL,E,14-11-2021,04:04:27.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESGT.NL,E,14-11-2021,04:04:27.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESGWA.NL,E,14-11-2021,04:04:27.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLBMD.FR,E,14-11-2021,04:04:27.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NR21.FR,E,14-11-2021,04:04:31.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TE.FR,E,14-11-2021,04:04:31.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AS5GR.NL,I,14-11-2021,04:04:32.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AS5NR.NL,I,14-11-2021,04:04:32.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AS500.NL,I,14-11-2021,04:04:32.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ILERN.FR,I,14-11-2021,04:04:34.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IFOOD.FR,I,14-11-2021,04:04:34.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICYBR.FR,I,14-11-2021,04:04:34.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IQCLN.FR,I,14-11-2021,04:04:40.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAIN3.NL,I,14-11-2021,04:04:40.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAIN2.NL,I,14-11-2021,04:04:40.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IV80D.FR,I,14-11-2021,04:04:43.210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IV80A.FR,I,14-11-2021,04:04:43.210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IV60D.FR,I,14-11-2021,04:04:43.210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IV60A.FR,I,14-11-2021,04:04:43.210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IV40D.FR,I,14-11-2021,04:04:43.210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IV40A.FR,I,14-11-2021,04:04:43.210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IV20D.FR,I,14-11-2021,04:04:43.210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IV20A.FR,I,14-11-2021,04:04:43.210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2QQQU.ETR,E,14-11-2021,04:04:49.159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IEMBH.FR,I,14-11-2021,04:04:53.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGEMU.FR,I,14-11-2021,04:04:53.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IEMBI.FR,I,14-11-2021,04:04:53.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ILCJP.FR,I,14-11-2021,04:04:56.110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICYBE.FR,I,14-11-2021,04:05:02.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IQVFD.FR,I,14-11-2021,04:05:05.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IQDFD.FR,I,14-11-2021,04:05:05.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2QQVE.ETR,E,14-11-2021,04:05:10.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2QP7J.ETR,E,14-11-2021,04:05:13.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A255F1.ETR,E,14-11-2021,04:05:27.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IPABH.FR,I,14-11-2021,04:05:27.169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IFCSG.FR,I,14-11-2021,04:05:32.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3CLUM.ETR,I,14-11-2021,04:05:39.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3CLUK.ETR,I,14-11-2021,04:05:39.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3CLUL.ETR,I,14-11-2021,04:05:39.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3CLUH.ETR,I,14-11-2021,04:05:39.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3CLUJ.ETR,I,14-11-2021,04:05:39.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3CLUN.ETR,I,14-11-2021,04:05:39.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2QRHL.ETR,E,14-11-2021,04:05:51.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CTPNV.NL,E,14-11-2021,04:05:51.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMS.FR,E,14-11-2021,04:05:52.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZM3.FR,E,14-11-2021,04:05:52.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVOD.FR,E,14-11-2021,04:05:52.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDF3.FR,E,14-11-2021,04:05:52.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSL3.FR,E,14-11-2021,04:05:52.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS2S.FR,E,14-11-2021,04:05:52.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SQS.FR,E,14-11-2021,04:05:52.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHOS.FR,E,14-11-2021,04:05:52.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RDSS.FR,E,14-11-2021,04:05:52.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SQ3.FR,E,14-11-2021,04:05:52.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PYPS.FR,E,14-11-2021,04:05:52.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SJPM.FR,E,14-11-2021,04:05:52.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHSB.FR,E,14-11-2021,04:05:52.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHO3.FR,E,14-11-2021,04:05:52.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGS.FR,E,14-11-2021,04:05:52.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CITS.FR,E,14-11-2021,04:05:52.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BPS.FR,E,14-11-2021,04:05:52.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBCS.FR,E,14-11-2021,04:05:52.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAES.FR,E,14-11-2021,04:05:52.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSH3.FR,E,14-11-2021,04:05:52.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PYP3.FR,E,14-11-2021,04:05:52.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSC3.FR,E,14-11-2021,04:05:52.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BP3L.FR,E,14-11-2021,04:05:52.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCS3.FR,E,14-11-2021,04:05:52.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA3.FR,E,14-11-2021,04:05:52.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CESGP.FR,I,14-11-2021,04:06:11.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CESGN.FR,I,14-11-2021,04:06:11.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CESGG.FR,I,14-11-2021,04:06:11.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CED5.FR,I,14-11-2021,04:06:11.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CED45.FR,I,14-11-2021,04:06:11.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
